INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
22511	±‰“Ïgo◊–	2251	55	9	1	0	100	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1425	1206	767	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	22510
22512	±‰“Ïgo◊–	2251	55	9	1	0	100	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1524	1290	821	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	22510
22513	±‰“Ïgo◊–	2251	55	9	1	0	100	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1624	1374	874	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	22510
22514	±‰“Ïgo◊–	2251	55	9	1	0	100	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1723	1458	928	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	22510
22519	go◊–±¶±¶	2251	55	9	0	1	100	10	694	400000	-1	-1	722	900000	662	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	22510
22520	≥…ƒÍgo◊–	2252	65	9	0	0	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22521	±‰“Ïgo◊–	2252	65	9	1	0	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1462	1237	787	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22522	±‰“Ïgo◊–	2252	65	9	1	0	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1544	1307	831	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22523	±‰“Ïgo◊–	2252	65	9	1	0	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22524	±‰“Ïgo◊–	2252	65	9	1	0	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22525	±‰“Ïgo◊–	2252	65	9	1	0	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22529	go◊–±¶±¶	2252	65	9	0	1	100	10	694	450000	-1	-1	722	900000	662	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	22520
22530	≥…ƒÍgo◊–	2253	75	9	0	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22531	±‰“Ïgo◊–	2253	75	9	1	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22532	±‰“Ïgo◊–	2253	75	9	1	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22533	±‰“Ïgo◊–	2253	75	9	1	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1647	1394	887	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22534	±‰“Ïgo◊–	2253	75	9	1	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22535	±‰“Ïgo◊–	2253	75	9	1	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22536	±‰“Ïgo◊–	2253	75	9	1	0	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22539	go◊–±¶±¶	2253	75	9	0	1	100	10	694	500000	-1	-1	722	900000	662	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	22530
22540	≥…ƒÍgo◊–	2254	85	9	0	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22541	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1548	1310	833	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22542	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1611	1363	867	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22543	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22544	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22545	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22546	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22547	±‰“Ïgo◊–	2254	85	9	1	0	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22549	go◊–±¶±¶	2254	85	9	0	1	100	10	694	550000	-1	-1	722	900000	662	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	22540
22550	≥…ƒÍgo◊–	2255	95	9	0	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22551	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1669	1350	859	1104	859	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22552	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1729	1398	890	1144	890	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22553	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1789	1447	921	1184	921	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22554	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1850	1496	952	1224	952	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22555	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1910	1545	983	1264	983	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22556	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1970	1594	1014	1304	1014	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22557	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2031	1642	1045	1344	1045	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22558	±‰“Ïgo◊–	2255	95	9	1	0	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2091	1691	1076	1384	1076	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22559	go◊–±¶±¶	2255	95	9	0	1	100	10	694	600000	-1	-1	722	900000	662	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1608	1301	828	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	22550
22560	≥…ƒÍ…Ò‘≥	2256	85	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22561	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	952	1667	833	714	952	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22562	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	991	1735	867	743	991	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22563	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1031	1804	902	773	1031	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22564	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1070	1872	936	802	1070	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22565	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1109	1941	970	832	1109	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22566	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1148	2009	1004	861	1148	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22567	±‰“Ï…Ò‘≥	2256	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1187	2078	1039	890	1187	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22569	…Ò‘≥±¶±¶	2256	85	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	150	500	150	100	1800000	22560
22570	≥…ƒÍ…Ò‘≥	2257	95	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22571	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22572	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22573	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22574	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22575	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22576	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22577	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22578	±‰“Ï…Ò‘≥	2257	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22579	…Ò‘≥±¶±¶	2257	95	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	150	500	150	100	1800000	22570
22580	≥…ƒÍ—“ªÍ	2258	5	9	0	0	1000	10	698	300000	-1	-1	728	900000	657	250000	730	100000	705	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	1800000	22580
22581	±‰“Ï—“ªÍ	2258	5	9	1	0	1000	10	698	300000	-1	-1	728	900000	657	250000	730	100000	705	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	539	809	1520	862	1078	846	930	972	1099	1269	500	100	200	100	100	1800000	22580
22582	±‰“Ï—“ªÍ	2258	5	9	1	0	1000	10	698	300000	-1	-1	728	900000	657	250000	730	100000	705	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	609	914	1719	975	1219	846	930	972	1099	1269	500	100	200	100	100	1800000	22580
22589	—“ªÍ±¶±¶	2258	5	9	0	1	1000	10	698	300000	-1	-1	728	900000	657	250000	730	100000	705	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	469	703	1322	750	938	846	930	972	1099	1269	500	100	200	100	100	1800000	22580
22590	≥…ƒÍ—“ªÍ	2259	45	9	0	0	1000	10	698	350000	-1	-1	728	900000	657	300000	730	150000	705	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	1800000	22590
22591	±‰“Ï—“ªÍ	2259	45	9	1	0	1000	10	698	350000	-1	-1	728	900000	657	300000	730	150000	705	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	538	807	1518	861	1076	948	1042	1090	1232	1422	500	100	200	100	100	1800000	22590
22592	±‰“Ï—“ªÍ	2259	45	9	1	0	1000	10	698	350000	-1	-1	728	900000	657	300000	730	150000	705	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	587	881	1656	939	1174	948	1042	1090	1232	1422	500	100	200	100	100	1800000	22590
22593	±‰“Ï—“ªÍ	2259	45	9	1	0	1000	10	698	350000	-1	-1	728	900000	657	300000	730	150000	705	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	636	954	1794	1018	1272	948	1042	1090	1232	1422	500	100	200	100	100	1800000	22590
22599	—“ªÍ±¶±¶	2259	45	9	0	1	1000	10	698	350000	-1	-1	728	900000	657	300000	730	150000	705	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	489	734	1380	783	979	948	1042	1090	1232	1422	500	100	200	100	100	1800000	22590
22600	≥…ƒÍ—“ªÍ	2260	55	9	0	0	1000	10	698	400000	-1	-1	728	900000	657	350000	730	200000	705	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	22600
22601	±‰“Ï—“ªÍ	2260	55	9	1	0	1000	10	698	400000	-1	-1	728	900000	657	350000	730	200000	705	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	548	822	1546	877	1096	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	22600
22602	±‰“Ï—“ªÍ	2260	55	9	1	0	1000	10	698	400000	-1	-1	728	900000	657	350000	730	200000	705	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	586	879	1653	938	1173	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	22600
22603	±‰“Ï—“ªÍ	2260	55	9	1	0	1000	10	698	400000	-1	-1	728	900000	657	350000	730	200000	705	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	624	937	1761	999	1249	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	22600
22604	±‰“Ï—“ªÍ	2260	55	9	1	0	1000	10	698	400000	-1	-1	728	900000	657	350000	730	200000	705	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	663	994	1869	1060	1326	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	22600
22609	—“ªÍ±¶±¶	2260	55	9	0	1	1000	10	698	400000	-1	-1	728	900000	657	350000	730	200000	705	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	510	765	1438	816	1020	1051	1156	1208	1366	1576	500	100	200	100	100	1800000	22600
22610	≥…ƒÍ—“ªÍ	2261	65	9	0	0	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22611	±‰“Ï—“ªÍ	2261	65	9	1	0	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	562	843	1585	899	1124	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22612	±‰“Ï—“ªÍ	2261	65	9	1	0	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	594	891	1675	950	1188	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22613	±‰“Ï—“ªÍ	2261	65	9	1	0	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	625	938	1765	1001	1251	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22614	±‰“Ï—“ªÍ	2261	65	9	1	0	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	657	986	1855	1052	1315	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22615	±‰“Ï—“ªÍ	2261	65	9	1	0	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	689	1034	1944	1103	1379	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22619	—“ªÍ±¶±¶	2261	65	9	0	1	1000	10	698	450000	-1	-1	728	900000	657	350000	730	250000	705	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	530	795	1496	848	1061	1153	1268	1325	1498	1729	500	100	200	100	100	1800000	22610
22620	≥…ƒÍ—“ªÍ	2262	75	9	0	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22621	±‰“Ï—“ªÍ	2262	75	9	1	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	578	867	1631	925	1157	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22622	±‰“Ï—“ªÍ	2262	75	9	1	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	606	909	1709	969	1212	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22623	±‰“Ï—“ªÍ	2262	75	9	1	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	633	950	1786	1013	1267	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22624	±‰“Ï—“ªÍ	2262	75	9	1	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	661	991	1864	1057	1322	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22625	±‰“Ï—“ªÍ	2262	75	9	1	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	688	1033	1942	1102	1377	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22626	±‰“Ï—“ªÍ	2262	75	9	1	0	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	716	1074	2019	1146	1432	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22629	—“ªÍ±¶±¶	2262	75	9	0	1	1000	10	698	500000	-1	-1	728	900000	657	350000	730	300000	705	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	551	826	1553	881	1102	1255	1380	1443	1631	1882	500	100	200	100	100	1800000	22620
22630	≥…ƒÍ—“ªÍ	2263	85	9	0	0	1000	10	698	550000	-1	-1	728	900000	657	350000	730	350000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	571	856	1610	913	1142	1357	1492	1560	1764	2035	500	100	200	100	100	1800000	22630
22631	±‰“Ï—“ªÍ	2263	85	9	1	0	1000	10	698	550000	-1	-1	728	900000	657	350000	730	350000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	595	893	1679	952	1190	1357	1492	1560	1764	2035	500	100	200	100	100	1800000	22630
22632	±‰“Ï—“ªÍ	2263	85	9	1	0	1000	10	698	550000	-1	-1	728	900000	657	350000	730	350000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	619	929	1748	991	1239	1357	1492	1560	1764	2035	500	100	200	100	100	1800000	22630
22633	±‰“Ï—“ªÍ	2263	85	9	1	0	1000	10	698	550000	-1	-1	728	900000	657	350000	730	350000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	644	966	1817	1031	1288	1357	1492	1560	1764	2035	500	100	200	100	100	1800000	22630
22634	±‰“Ï—“ªÍ	2263	85	9	1	0	1000	10	698	550000	-1	-1	728	900000	657	350000	730	350000	705	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	668	1003	1886	1070	1337	1357	1492	1560	1764	2035	500	100	200	100	100	1800000	22630
